Mon-Yr,CA,Alameda,Amador,Butte,Calaveras,Contra-Costa,Del Norte,El Dorado,Fresno,Glenn,Humboldt,Kern,Kings,Lake,Lassen,Los Angeles,Madera,Marin,Mariposa,Mendocino,Merced,Mono,Monterey,Napa,Nevada,Orange,Placer,Plumas,Riverside,Sacramento,San Benito,San Bernardino,San Diego,San Francisco,San Joaquin,San Luis Obispo,San Mateo,Santa Barbara,Santa Clara,Santa Cruz,Shasta,Siskiyou,Solano,Sonoma,Stanislaus,Sutter,Tehama,Tulare,Tuolumne,Ventura,Yolo,Yuba,,Condo,LA Metro,Central Coast,Central Valley,Far North,Inland Empire,S.F. Bay Area,SoCal
37714,364040,471715,NA,209259.074074074,253124.9375,NA,NA,NA,169544.977272727,NA,194374.28125,133787,NA,207692.153846154,NA,305046.752016871,NA,739077,165000,270832.916666667,186470.264705882,NA,425000,482607.869565217,295311.59375,464215.836025848,301304.334782609,NA,241804.719444444,236293,381578.131578947,164670.780382423,394986,633870,245696,394679.904255319,634000,570516.767127641,540000,541000,186249.6875,161666.583333333,294423.571942446,409052,216025,NA,NA,132186.890625,210714.071428571,489682,NA,NA,,277720,333771.479033017,465000,NA,NA,203448.451252975,532728.818070068,307500
37744,367630,471005,NA,225580.88372093,239284.928571429,NA,NA,NA,170307.176923077,NA,211183.986842105,137428,NA,202272.681818182,NA,300669.313802226,NA,703512,187500,271428.142857143,193332.666666667,NA,415000,437036.666666667,321874.78125,469924.673880597,315546.06302521,NA,247092.081395349,241465,378377.594594595,167034.641038246,408483,637907,242104,384481.913793103,650000,453029.790812891,540000,535000,195788.684210526,144999.75,312257.941935484,423809,217755,NA,NA,126773.85483871,227380.404761905,457142,NA,NA,,282580,334737.238437081,450000,NA,NA,209666.688034588,529456.283940397,309900
37775,374530,488474,NA,211363.409090909,252272.681818182,NA,NA,NA,178856.2,NA,198180.909090909,146557,NA,190908.545454545,NA,340954.982557804,NA,747158,194999,274999.5,190768.692307692,NA,417000,453703.166666667,317646.882352941,482421.05078125,350961.028846154,NA,258847.804038005,251913,411999.88,173742.57697118,419316,632867,249177,393451.446428571,680000,452795.126945182,562000,550000,198332.416666667,167142.5,299845.628834356,440728,220077,NA,NA,137142,237499.25,455418,NA,NA,,288490,341512.237826574,480000,NA,NA,219953.175566741,552429.795562599,315000
37805,381940,486363,NA,233749.325,259374.8125,NA,NA,NA,181379.24137931,NA,217360.763888889,148867,NA,214999.7,NA,364343.932191483,NA,772059,180000,267499.65,190869.02173913,NA,445000,457691.730769231,320833.125,496518.921164773,334588.695205479,NA,258106.273514851,247410,397057.852941177,176682.56312841,430473,647222,258654,396533.688118812,663000,544654.07544163,549000,540000,209090.727272727,174999.25,315714.128571429,436690,227060,NA,NA,142499.875,224999.5,458597,NA,NA,,289160,351942.438371271,475000,NA,NA,224070.101067001,544325.200194837,329900
37836,406140,483883,NA,221078.009803922,263333.066666667,NA,NA,NA,184383.342465753,NA,212161.918918919,158447,NA,227173.369565217,NA,377988.578562355,NA,741141,190000,261110.888888889,200714.271428571,NA,470000,486206.034482759,304166.625,527881.42529349,348351.164835165,NA,268839.336124402,255152,393242.310810811,185513.115283157,444227,642857,262963,402777.75,645000,529606.828765715,560000,549900,204877.951219512,181999.9,325925.666666667,436410,230440,NA,NA,144374.78125,253999.92,480407,NA,NA,,295770,361789.467625113,495000,NA,NA,231827.972642341,550973.517362741,339000
37867,384690,483461,NA,230920.434210526,270832.916666667,NA,NA,NA,176476.448863636,NA,226315.263157895,148192,NA,234781.913043478,NA,406300.785332489,NA,747663,237499,331817.863636364,190713.75,NA,460000,488234.411764706,337499.625,523794.32106599,346010.178191489,NA,265837.379581152,256165,388749.1125,183762.497982721,433818,629629,253767,387893.857894737,659000,446280.510620843,550000,545000,206451.483870968,144999.75,328385.1328125,438636,228358,NA,NA,133076.269230769,237878.03030303,494470,NA,NA,,301410,354156.89655906,480000,NA,NA,227139.223792422,546231.031749879,330000
37897,379120,478347,NA,239903.048076923,256818.045454545,NA,NA,NA,177653.438271605,NA,227418.806451613,145517,NA,226851.314814815,NA,359477.427976771,NA,732797,182500,289582.541666667,210293.911764706,NA,450000,474999.25,298862.659090909,529127.713049268,346428.107142857,NA,269961.335459184,257440,417999.82,185421.273058963,449345,652127,261646,401724.120689655,645000,422874.65013724,559000,545000,204605.171052632,167999.6,329577.169014085,431286,226365,NA,NA,145293.852941176,235810.094594595,470512,NA,NA,,296040,351027.401981829,470000,NA,NA,231085.825448869,545370.643664047,326000
37928,384470,485191,NA,235713.571428571,280554.944444444,NA,NA,NA,192916.020833333,NA,214654.879310345,154285,NA,226470.058823529,NA,352760.892573536,NA,750000,214285,306249.9375,195554.777777778,NA,457000,483927.732142857,321999.78,533837.444267516,353542.771653543,NA,271738.695652174,260013,436363.272727273,185923.849278856,454625,648611,264612,403191.457446809,665000,404156.959400608,556000,530500,198845.211538462,171666.083333333,334891.737410072,449159,226256,NA,NA,131033.931034483,251923.038461538,474999,NA,NA,,300610,353175.140267222,485000,NA,NA,231395.311815452,556979.389129092,330000
37958,401720,491495,NA,221969.257575758,323529.176470588,NA,NA,NA,198822.588235294,NA,214062.21875,150153,NA,218749.625,NA,378199.504386309,NA,810484,208333,268749.625,201923.038461538,NA,465000,458063.935483871,327940.897058824,546526.681520315,349382.222222222,NA,277239.339595376,267320,433333,188974.456186021,466030,671052,260517,433333,675900,395298.553594119,565000,549000,207978.563829787,208333.166666667,330624.69375,456578,238446,NA,NA,143333.166666667,247915.708333333,488695,NA,NA,,310050,356069.497925809,498500,NA,NA,237287.281442246,564309.90600316,333000
37989,404460,489603,NA,238969.808823529,287499.25,NA,NA,NA,179481.784482759,NA,196362.818181818,141625,NA,222221.777777778,NA,381934.828935995,NA,741802,237499,307692.230769231,197856.25,NA,485000,457142.285714286,309999.9,580921.918625678,366128.370967742,NA,289299.625514403,262213,413333.2,191442.695474833,468450,648674,259408,420370.166666667,675000,497221.25,555000,585000,222916.208333333,160000,338181.436363636,454799,237499,NA,NA,157406.537037037,260714.071428571,495988,NA,NA,,303060,369376.042744402,524000,NA,NA,241752.105683546,552699.017994859,338000
38020,391550,530746,NA,235483.161290323,296427.642857143,NA,NA,NA,207339.302752294,NA,232291.020833333,160000,NA,220454.136363636,NA,371042.358524253,NA,765625,256250,300000,187499.625,NA,470000,469443.75,313888.75,594233.702237522,352912.09223301,NA,294726.378181818,277821,437999.62,195792.735326132,479545,671195,268243,447058.352941176,690000,506756.72972973,565000,567000,211274.284313725,182499.875,341481.066666667,455462,233453,NA,NA,138799.06,244116.764705882,528646,NA,NA,,316520,375415.560089395,500000,NA,NA,250231.18290194,577193.399834437,343380
38049,428060,528871,248213.321428571,237244.153061224,287499.25,NA,NA,NA,211231.65942029,NA,234558.132352941,164925,NA,222999.54,NA,371788.983901483,NA,828629,237499,300000,201428.542857143,NA,500000,492707.40625,334374.65625,623175.713804714,387057.952941176,NA,320267.936119874,286999,472579.919354839,207388.364286295,494025,700330,277812,411016.838983051,725000,528225.693548387,620000,604250,214130.152173913,164999.75,355235.04973822,474999,237672,NA,NA,146944.097222222,255434.673913043,552125,NA,NA,,335370,393027.855443223,545000,NA,NA,269890.813913284,601621.974706183,365831
38080,452680,558392,248808.547619048,244999.1,296874.0625,NA,NA,NA,213928.292857143,NA,240999.18,183000,NA,262499.75,NA,391501.658669507,NA,862500,262500,311764.588235294,204807.596153846,NA,550000,533783.648648649,373468.653061224,660913.535447761,396051.671052632,NA,337889.139518414,296331,484145.5,223088.574715047,527315,707010,280536,429660.720338983,745000,564731.883928572,615500,620000,225416.158333333,164999.75,363347.78280543,493406,240730,NA,NA,159188.22972973,260416.458333333,613362,NA,NA,,351350,415865.240759612,584250,NA,NA,291546.087625845,622219.357142857,385000
38110,463320,591700,284374.3125,269230.384615385,291665.833333333,NA,NA,NA,225812.491869919,NA,237499.25,175000,NA,263888.611111111,NA,391690.994667395,NA,887867,275000,311111,221874.5625,NA,565500,557064.989130435,367020.606382979,681597.336561743,407391.230434783,NA,355007.938879457,306230,477585.431034483,229532.469383546,565028,704662,286580,434868.072368421,765000,689393.181818182,630500,629250,229999.4,189999.5,378347.430803571,489901,243181,NA,NA,164062.296875,286841.368421053,614853,NA,NA,,366320,436386.590113146,590000,NA,NA,296693.082610256,634294.861339359,400000
38141,468050,589285,262499.75,266826.586538462,317499.825,NA,NA,NA,234686.80625,NA,267948.358974359,193000,NA,269827.189655172,NA,446724.714100715,NA,902912,243749,356817.613636364,230241.330645161,NA,577000,566666.4,364924.723880597,671214.55715757,415671.485074627,NA,360410.354794521,320803,500000,241506.95788562,580673,745901,296999,472092.302325581,799000,665321.919354839,639900,599000,242306.846153846,222221.777777778,378489.781132075,509239,255943,NA,NA,174721.486111111,268420.684210526,625000,NA,NA,,374950,444576.232411016,588000,NA,NA,309961.552870319,642459.471855455,410000
38171,461760,595273,281521.108695652,251744.151162791,312499.875,NA,NA,NA,241145.010416667,NA,266249.675,192000,NA,254629.537037037,NA,460110.36947105,NA,879120,300000,332142.535714286,228976.693181818,NA,564750,541666.5,368115.260869565,661942.027388535,430194.503246753,NA,355184.107244318,322289,497367.447368421,258002.28162425,582492,720121,310954,461445.168674699,770000,507575.727272727,637750,635000,239155.843373494,195713.5,386770.432735426,513889,258119,NA,NA,164827.344827586,291175.647058823,626506,NA,NA,,368990,433693.526938375,585500,NA,NA,312002.476430772,637811.835566824,401950
38202,473520,586409,279166.083333333,273912.565217391,333333,NA,NA,NA,248871.203007519,NA,264772.431818182,200000,NA,270832.916666667,NA,457166.217234934,NA,899350,234999,349999.5,246567.696078431,NA,555000,562499.75,390565.132075472,652905.597093791,416887.248344371,NA,353747.468899521,328407,557432.202702703,259229.253746048,579044,733107,319436,469402.291044776,772500,598213.892857143,623000,645500,236028.691176471,193332.666666667,391110.2,518365,271578,NA,NA,179374.03125,271874.5625,626726,NA,NA,,370700,427691.859893157,580000,NA,NA,305025.139681031,633234.181065089,399000
38233,463630,590576,278845.576923077,273610.638888889,379165.875,NA,NA,NA,251937.945736434,NA,275757.060606061,208750,NA,297915.708333333,NA,495561.085515769,NA,875000,300000,361904.142857143,243749.125,NA,575000,518229.09375,388540.78125,647908.387453875,429109.297945205,NA,359847.886363636,335276,524193.451612903,256502.295904752,573077,695833,326389,494851.992647059,749500,750000,629000,645000,248238.471830986,200000,400375.936090226,523750,270445,NA,NA,186249.6875,289705.088235294,613200,NA,NA,,369380,428991.42880441,599000,NA,NA,301605.614053797,630555.033333333,400000
38263,459530,604464,289999.2,273124.5375,352940.647058824,NA,NA,NA,250474.674050633,NA,271153.423076923,210000,NA,260869.347826087,NA,445780.75180467,NA,850329,268750,378570.642857143,263371.825581395,NA,578950,577829.877358491,374544.709090909,631213.347976879,423529.176470588,NA,351315.276315789,337783,531249.875,256039.22324001,566744,731756,335139,492371.957627119,760000,648648.054054054,634000,650000,251363.609090909,237499.25,405118.059055118,524884,279282,NA,NA,191289.758064516,289705.088235294,584947,NA,NA,,372600,428314.234863081,600000,NA,NA,305618.726737709,637546.305289463,399000
38294,471980,599397,290908.272727273,279999.4,365383.961538462,NA,NA,NA,244999.1,NA,271738.695652174,206000,NA,280881.735294118,NA,436452.009106638,NA,923386,287499,392856.214285714,261290.096774194,NA,597000,602499.59,367856.464285714,636388.655793026,436904.392857143,NA,355856.826825127,345940,561110.866666667,265127.886092168,564827,732142,332608,500000,779000,696427.785714286,642000,630000,246185.516949153,200000,406153.784615385,537915,283098,NA,NA,NA,310294.014705882,595912,NA,NA,,378170,434623.755535573,604750,NA,NA,311045.267104143,647706.832751092,410000
38324,474270,604392,327777.5,276743.651162791,343749.5625,NA,NA,NA,248537.040935673,NA,275805.935483871,213750,NA,301724.120689655,NA,459461.064528458,NA,894927,325000,344999.55,262878.53030303,NA,589975,606854.411290323,392306.769230769,635446.494169096,435226.920454546,NA,364932.485884101,347828,589285.357142857,261723.895635679,577041,745659,342026,486110.25,788888,594511.817073171,660000,649000,249602.182539683,214999.7,397467.379746835,566250,284007,NA,NA,197306.826923077,294999.1,612460,NA,NA,,391050,435409.758286526,595000,NA,NA,318143.166763957,648550.130434783,415000
38355,484580,584360,328571.142857143,273147.685185185,318749.8125,NA,NA,NA,260344.620689655,NA,281730.134615385,225735,NA,238888.111111111,NA,469028.081309757,NA,949073,279999,369999.3,261029.191176471,833333,620000,582386.034090909,410714.178571429,643195.629746835,447158.619318182,NA,366978.692307692,346229,610576.480769231,276169.905302621,580215,765625,343005,521825.30952381,783500,695832.55,659750,720000,259999.8,290624.1875,410416.5625,558493,293826,NA,NA,213586.684782609,315789.315789474,638130,NA,NA,,375800,456344.937450855,710000,NA,NA,329419.968526641,630640,440000
38386,470920,619320,339999.6,277884.057692308,366666,NA,NA,NA,258027.362385321,NA,287499.25,227552,NA,259999.8,NA,450086.350218394,NA,958333,316667,359999.4,278124.4375,937499.25,637500,641303.782608696,405172.362068966,669986.039840638,451704.028409091,NA,373920.829411765,351905,624999.5,281272.884550684,580858,850000,348820,524621.113636364,827500,671874.3125,700900,733500,261874.7625,218749.625,420873.577669903,591783,296683,NA,NA,NA,324999.75,632322,NA,NA,,385400,460694.064742845,722500,NA,NA,332436.370658549,650140,450000
38414,496890,649200,341999.58,297825.130434783,384374.15625,NA,NA,NA,270616.470779221,NA,292856.285714286,243386,NA,268749.625,NA,443496.23633846,NA,1002232,337500,374999.25,283332.666666667,666666,610000,634999.46,409615.288461538,682389.856729975,473396.701923077,NA,382633.904191617,357356,637754.551020408,285051.641601873,588798,883823,368282,516826.855769231,890000,646874.4125,730000,724065,265624.6875,224999.5,427852.070469799,604395,312382,NA,NA,213207.283018868,323333.1,629134,NA,NA,,397040,468070.040542123,690000,NA,NA,342688.196898465,675970,475000
38445,510400,659260,338888.5,316999.83,379999.2,NA,NA,NA,270651.760869565,NA,297825.130434783,260141,NA,288635.590909091,NA,451502.934193141,NA,972058,300000,374999.25,283999.32,656249.375,626000,639705.323529412,419642.660714286,697796.565638767,479084.176470588,NA,389405.88559322,369765,655554.933333333,301798.543165468,593601,891509,373174,547793.926470588,921000,624999.5,750000,715000,272367.97368421,247499.05,442944.355828221,619869,320031,NA,NA,217307.346153846,340384.211538462,649211,NA,NA,,406840,478190.930096275,689900,NA,NA,354160.095151954,697900,469950
38475,522530,665320,334999.65,317045.284090909,400000,NA,NA,NA,294096.340277778,NA,316037.575471698,258359,NA,297825.130434783,NA,447788.948065602,NA,970929,340000,393749.0625,294735.947368421,687499.25,635000,641790.47761194,460344.224137931,712646.742506812,470293.414705882,NA,396899.145809414,379792,671194.967391304,301034.472413793,608301,927499,380817,549418.406976744,880500,726850.944444445,735500,750000,276388.361111111,228124.4375,465853,630852,328757,NA,NA,233620.017241379,340740.333333333,667131,NA,NA,,419720,490641.611901682,702000,NA,NA,358579.703652653,694910,482000
38506,542330,681540,383332.5,324528.056603774,405882.294117647,NA,NA,NA,298635.390909091,NA,344642.410714286,281777,NA,314705.735294118,NA,515669.293801048,NA,1040816,320000,389472.789473684,326811.326086957,729165.75,679000,668477.586956522,489061.609375,718650.85495283,489129.543478261,NA,413143.123087622,381993,620000,318874.455128205,614125,903153,388121,587170.703947368,895000,729165.75,750500,785000,293999.12,250000,474751.727722772,645944,340642,NA,NA,256153.723076923,328571.142857143,685759,NA,NA,,425260,510166.517845555,765000,NA,NA,370642.062422744,710410,499900
38536,539840,678650,373808.785714286,327884.336538462,434615.038461538,NA,NA,NA,295025.277486911,NA,330768.923076923,286589,NA,320651.967391304,NA,541716.860769698,NA,1006410,364285,411111,325842.438202247,1000000,695000,695421.753521127,441666.25,723002.737749546,483765.396103896,NA,408901.988130564,387812,625000,327820.432766615,616053,894230,406496,573529.117647059,878000,685810.067567568,749000,760000,301851.833333333,268749.625,473999.26,644292,348875,NA,NA,253214.221428571,338749.6125,684035,NA,NA,,426250,508776.624370956,745000,NA,NA,373775.035438144,701680,499999
38567,567320,676080,357811.921875,339999.6,393749.0625,NA,NA,NA,307522.048672566,NA,323333.1,293323,NA,324999.75,NA,561791.02293668,NA,994047,312500,378124.21875,334809.778481013,791666.5,689555,669752.407407407,463234.661764706,732765.407341092,527994.6796875,NA,407614.479110512,394450,605000,329616.181107955,616870,866304,407292,578947.052631579,885000,796874.8125,753000,780000,299349.662337662,258333.166666667,479555.854679803,648026,352013,NA,NA,NA,396510.662790698,688146,NA,NA,,433360,515163.873770492,756000,NA,NA,373149.11559633,702450,500000
38598,543510,666730,354761.357142857,336538.096153846,406666.6,NA,NA,NA,302132.680094787,NA,317073,293535,NA,331666.35,NA,608623.101404695,NA,943313,340000,393749.0625,335442.683544304,400000,679000,695453.763636364,467441.186046512,722382.831395349,500735.291176471,NA,414223.995689655,383921,590000,334093.915316642,612029,828883,415636,617125.515748031,862500,642856.571428571,730000,749975,305851.005319149,287499.25,474881.88028169,641288,370103,NA,NA,261016.728813559,359999.4,682362,NA,NA,,425290,512201.994324631,733500,NA,NA,377997.957386364,685880,500000
38628,537930,665100,367856.464285714,348528.926470588,429999.7,NA,NA,NA,304292.886363636,NA,336486.121621622,284000,NA,293749.125,NA,532586.331198419,NA,958333,350000,405555.5,344614.938461538,1062499.75,675000,652272.118181818,500000,724306.262124711,495630.111650485,NA,405780.289017341,383284,610000,338113.723454834,601851,891581,403378,619949.015151515,860000,645348.255813954,739500,767000,288432.067164179,277499.45,479320.194444444,637881,368941,NA,NA,259920.436507937,352380.428571429,677777,NA,NA,,429000,504047.101474072,745000,NA,NA,373761.998908297,693880,495000
